name,external_id,category_id
Shower door shop,shower_door_shop,1b6760bd-fbc3-4577-b99e-c023006d4c50
Shredding service,shredding_service,e020985d-f890-47d5-b3be-6f7dcda60ac8
Shrimp farm,shrimp_farm,5b8c07f6-9f57-4b94-a325-df18f75585aa
Shrine,shrine,d935cd33-948c-4fdc-97c4-95f4095117cf
Sichuan restaurant,sichuan_restaurant,c5e742ff-5c5e-47d8-8a15-50655892bb58
Sicilian restaurant,sicilian_restaurant,d192dcd8-7bb9-4b8e-8c90-177b89c5f13a
Siding contractor,siding_contractor,33f00f66-22eb-40e5-b381-044cb66df4d0
Sightseeing tour agency,sightseeing_tour_agency,74e8659c-73ae-4cc1-93bc-cb37e1658290
Sign shop,sign_shop,08df0109-79f9-4459-862c-ba135bd6661a
Silk plant shop,silk_plant_shop,ef0ccbb8-6934-4de7-afac-f8a7e325be64
Silk store,silk_store,26b607fa-55df-4a67-9ebb-26bbb5933e6d
Silversmith,silversmith,2c39d24a-294b-4b53-ace2-f06708496983
Singaporean restaurant,singaporean_restaurant,74c02a2f-13a3-4ae0-80c3-c392fa31bb0b
Singing telegram service,singing_telegram_service,47644f8a-e172-4b7a-b719-534859a1d0e3
Single sex secondary school,single_sex_secondary_school,f0ccafaf-61cf-4535-aad2-c39e67d91ac4
Singles organization,singles_organization,9e568ed4-bb30-41fc-9182-f5cfe3c8c3e7
Sixth form college,sixth_form_college,72c90a98-6912-4a12-938d-95cc1212b51c
Skate sharpening service,skate_sharpening_service,46da9ef0-da28-4e1b-a63b-f2fd3069a8e7
Skate shop,skate_shop,4ec98f84-9914-47ec-97f1-c0a8dcbb9f98
Skateboard park,skateboard_park,34306048-fa9b-4a72-8e69-92667a3867ba
Skateboard shop,skateboard_shop,c34d37be-c328-4379-9301-d3be135fa19b
Skating instructor,skating_instructor,f3084274-b2b0-4aed-bb4d-da7e1e485103
Skeet shooting range,skeet_shooting_range,1935f78e-0b7d-4f80-a0cd-bea8581f1888
Ski club,ski_club,729d765e-1d6b-45c9-9fe7-9e8412a4bdb8
Ski rental service,ski_rental_service,6b4fc516-a47b-4acc-b90d-af9348b22bb2
Ski repair service,ski_repair_service,2b935377-28b7-4318-b6f6-b58d0a23e7be
Ski resort,ski_resort,1ee29473-2f45-4fbe-9206-a454f2fda6c8
Ski school,ski_school,fa9c3d8b-5968-406b-bd59-80af055e0101
Ski shop,ski_store,6eaa23ec-b99d-474a-b287-2bef472ea204
Skin care clinic,skin_care_clinic,27b72874-b931-488d-8d45-c09b2b2929b7
Skin care products vending machine,skin_care_products_vending_machine,e55dedca-2566-4374-b689-2a516b2cd1c1
Skittle club,skittle_club,9563bfb1-7a3a-4ec5-9da5-be99622dac7f
Skoda dealer,skoda_dealer,ae78199f-935c-4e5e-8b6c-a293d7dcfb2d
Skydiving center,skydiving_center,cf4fdc39-a45c-4f4e-8f79-27f83297fc02
Skylight contractor,skylight_contractor,de8bb3f2-3400-439d-9e43-750f93e3da18
Slaughterhouse,slaughterhouse,0f4ccb82-84c9-4496-b17a-37885a249a41
Sleep clinic,sleep_clinic,15d9a6f6-231b-4522-8283-fce18ea92c3a
Small appliance repair service,small_appliance_repair_service,209cd7b1-5c14-42ff-943d-e60259709621
Small claims assistance service,small_claims_assistance_service,ecfbf9fa-c488-40e8-82d9-7edddd4b1a06
Small engine repair service,small_engine_repair_service,c170c07e-af3c-474c-b0db-f6f655e1ca32
Small plates restaurant,small_plates_restaurant,9433c7ec-a5ab-4bbe-98b7-c05819d306e1
Smart Car dealer,smart_car_dealer,9494f2dc-8a6c-49e4-8bef-671aacba7520
Smart dealer,smart_dealer,8cf07942-d586-4d8f-a36c-b6595f88db41
Smart shop,smart_shop,d054712d-3901-49df-a763-7e9926a551b5
Smog inspection station,smog_inspection_station,d0872695-bd0e-4721-897e-92d00bc9e71a
Snack bar,snack_bar,663b0846-0cab-42ce-aa9d-cdfe658a6f3f
Snow removal service,snow_removal_service,1ce8c1de-43d8-4fb7-8c5e-21de3e9acda9
Snowboard rental service,snowboard_rental_service,ed31db20-96b5-4ccb-96ed-33c9b4a01b32
Snowboard shop,snowboard_shop,edcae1a1-a736-4e1c-b52b-67b3b61892d8
Snowmobile dealer,snowmobile_dealer,14b45675-5cfd-4688-bb2d-d6dc96fa357e
Snowmobile rental service,snowmobile_rental_service,3b7f6aad-b09d-4dd3-80e3-e2e7b592fc1c
Soapland,soapland,7b50cd37-81f2-41bb-867e-98b443188719
Soba noodle shop,soba_noodle_shop,f16d90ab-de53-4f36-be35-5b6f67a905d9
Soccer club,soccer_club,bacea73b-afc4-4af1-8e2c-1fb7994393ac
Soccer field,soccer_field,e921fb43-3c02-48b2-902c-d72bc94f8f47
Soccer practice,soccer_practice,4a26b984-2c7d-4e8e-9cc4-e79267bc96a9
Soccer store,soccer_store,eaa3187d-e2c0-4b33-9e2a-164966e39e2c
Social club,social_club,3434bade-1dd3-4f08-840d-4ad48751a320
Social security attorney,social_security_attorney,56b76bf9-1772-497c-8726-99bf4f6691f5
Social security financial department,social_security_financial_department,869b7f8c-3e7a-4e41-aea1-7e1af4b4e36f
Social security office,social_security_office,f54bddd9-17cf-4ef3-a646-6f048f78e637
Social services organization,social_services_organization,8a7d3e5c-59f1-4957-8ee2-4bc520fcf182
Social welfare center,social_welfare_center,a8dd1636-2128-46b1-9f0c-044fc3259fd9
Social worker,social_worker,eea72963-e24f-44f7-8e60-8ae2e4b67397
Societe de Flocage,societe_de_flocage,c74feaac-7b5b-4f39-b4e1-2f25a990a53f
Sod supplier,sod_supplier,7bf8c0c1-b691-4ffa-8b76-53a88fbfad13
Sofa store,sofa_store,b2b99c77-0518-48b8-978b-798153efa226
Soft drinks shop,soft_drinks_shop,6c2b249f-5d98-4681-9af3-7519a2cb0330
Softball club,softball_club,abe0ebe7-7c1d-466d-8899-de09d0f75455
Softball field,softball_field,5025f7c3-db39-47a5-8841-5cdf77c8bef5
Software company,software_company,8dd8e998-80ef-4d4d-b3fb-7769c9694711
Software training institute,software_training_institute,6cd4871a-2c1b-42b6-9ff1-6d50114549c6
Soil testing service,soil_testing_service,fdc3b7af-a0bc-4686-8032-d95f6d9bf9e3
Sokol house,sokol_house,197295ed-7d4a-4c43-9818-58026671dac7
Solar energy company,solar_energy_company,9d3ce12f-177a-4fbf-b165-b44200807b00
Solar energy equipment supplier,solar_energy_equipment_supplier,c062fdf4-a380-46a6-acb9-dcc7ecbae99a
Solar energy system service,solar_energy_contractor,8941d86a-71f4-4a9d-9bcc-693f540f8187
Solar hot water system supplier,solar_hot_water_system_supplier,21ee82c5-f934-4756-add2-8eeabc2410bc
Solar photovoltaic power plant,solar_photovoltaic_power_plant,798ef2b0-dc3a-4cdb-8d4a-26a1695fa510
Solid fuel company,solid_fuel_company,2cedd621-7d72-4ba3-82a8-ef38713c6bcd
Solid waste engineer,solid_waste_engineer,8f1ce3d1-787c-4484-baef-05bfff357eb1
Soondae restaurant,soondae_restaurant,31b60c64-ffd9-4e95-a1a4-2155efe1a51c
Soto ayam restaurant,soto_ayam_restaurant,1a2546d5-1704-4d0c-8dc7-03d94e0321b3
Soto restaurant,soto_restaurant,f1e87714-fcc9-4918-90dd-8dae9fbbc723
Soul food restaurant,soul_food_restaurant,dfba4f4b-a463-41ac-9e04-913965475185
Soup kitchen,soup_kitchen,0b418b57-91a8-4e0d-96f8-2ca1e3fa52e1
Soup restaurant,soup_restaurant,fe917fe0-a774-4936-9378-f3bc18782015
Soup shop,soup_shop,8bcd7e11-a76a-457f-a18a-06de47a05826
South African restaurant,south_african_restaurant,90e15fca-b1d4-42eb-aa1d-6848a832e4cf
South American restaurant,south_american_restaurant,b3590560-23bf-4c59-b003-318cfb242ebf
South Asian restaurant,south_asia_restaurant,b10f3459-01a5-422f-a5be-12f8670efb02
South Indian restaurant,south_indian_restaurant,13717893-a014-42c1-a366-2450dbf7f839
South Sulawesi restaurant,south_sulawesi_restaurant,6ff05161-0088-46d1-8705-49e170e118cf
Southeast Asian restaurant,south_east_asian_restaurant,1e504bfc-2be5-49c1-9d65-0d41cdf79cd7
Southern Italian restaurant,southern_italian_restaurant,7c522563-8146-41d9-be81-cac9b1d73650
Southern restaurant (US),southern_us_restaurant,bfb21d8f-9cf2-45bb-a75b-34581a1cd69e
Southwest France restaurant,southwest_french_restaurant,2ae86872-ed0a-4e4b-9a29-eb50cfa7a561
Southwestern restaurant (US),southwestern_us_restaurant,da179fa7-58c5-4536-abaa-5d454b3f7ebe
Souvenir manufacturer,souvenir_manufacturer,ae41936a-2953-4c1a-894c-bdf39911955b
Souvenir store,souvenir_store,12109d86-56e0-441f-8960-8aeb7c2e17ab
Soy sauce maker,soy_sauce_maker,fc47986e-3fa6-442e-9344-eff06662c05b
Spa,spa,d27f7d2c-b7bc-4c2f-83f3-452e29d0cac9
Spa and health club,spa_and_health_club,7fad9ff1-4340-4ab2-939f-b58b1e1999e6
Spa garden,spa_garden,de14ca44-4144-422c-9247-e67fedeb3aea
Space of remembrance,space_of_remembrance,f911dbd4-a025-479a-bcff-4a4b088b5408
Spanish restaurant,spanish_restaurant,dfd8c05d-6451-447e-ba09-615c70a78d32
Special education school,special_education_school,756379df-9335-4797-aed1-44ca136116e6
Special educator,special_educator,4c11a4eb-0d07-4863-af0d-d53049bd522b
Specialized clinic,specialized_clinic,58b5af73-9689-43fb-a22e-4727ff59a5d2
Specialized hospital,specialized_hospital,05f2f5ea-018c-4d4b-995f-e6d147dfeabd
Speech pathologist,speech_pathologist,16619350-55d6-4ac3-b578-271952fa7f6f
Sperm bank,sperm_bank,b812fbfd-c354-48a3-b870-77082e4c3cd6
Spice store,spice_store,92e1b03f-d782-4c84-b40a-098289f244e5
Spices exporter,spices_exporter,d5e7f114-0e79-4424-bc28-db0843dd0742
Spices wholesalers,spices_wholesalers,29427be1-3e8c-4f8b-bfc3-4147b04e6e8b
Spiritist center,spiritist_center,4bccfe91-1aaf-45e4-ad4b-da4d91d90f8b
Sport tour agency,sport_tour_agency,18591d08-2a0a-48c8-bc64-35aca744048a
Sporting goods store,sporting_goods_store,6688f219-3a34-4265-9157-aea4b1254e89
Sports accessories wholesaler,sports_accessories_wholesaler,ec6e6a04-36c6-495d-bc85-906071d3311f
Sports activity location,Sports_activity_location,9ebbce8e-dd1a-492f-a288-7578ba27b066
Sports bar,sports_bar,5ba04c08-d337-46c4-8b87-26679cfe4ddd
Sports card store,sports_card_store,5f48e70b-59a4-4a1c-b0be-855fb9644b11
Sports club,sports_club,debcb314-451c-409a-aadf-4bddf3281922
Sports complex,sports_complex,2af8097c-2ab6-4090-ab24-fc8729be247d
Sports equipment rental service,sports_equipment_rental_service,ee66506c-3498-4f5f-a5ac-8d67f61bccb9
Sports massage therapist,sports_massage_therapist,c53f6b5b-6555-47b6-be0b-29cdca54eddd
Sports medicine clinic,sports_medicine_clinic,2d74d677-0480-4624-83b1-60eacc07e1f7
Sports medicine physician,sports_medicine_physician,178b3acc-9199-423c-8f2a-df812db26046
Sports memorabilia store,sports_memorabilia_store,b6e5f0c7-fb56-485c-b663-bb4a3512c397
Sports nutrition store,sports_nutrition_store,e09583c3-a495-4738-9e0f-ebe0fb7aa0f6
Sports school,sports_school,7a1543df-1069-467d-9960-fad0066ce5bc
Sportswear store,sportswear_store,f801179c-aa67-4935-9184-0020602d861e
Sportwear manufacturer,sportwear_manufacturer,a2053341-e0f1-4cf3-8829-28e014d0e990
Spring supplier,spring_supplier,0e7f09d1-41c4-41c1-8a56-f11c3a254c16
Squash club,squash_club,07bbd641-7157-4dfd-94ac-443becd44f92
Squash court,squash_court,dd29eb16-3e4f-4f31-a7fc-ed02ff737dd4
Sri Lankan restaurant,sri_lankan_restaurant,bec067a0-8c57-472a-bac6-5a7568223de9
Stable,stable,f06ca908-7264-4672-8903-54ee1900a4fd
Stadium,stadium,94ff82b1-73ec-4ff1-9083-d8550d4f2e51
Stage,stage,39dc5403-42e2-42dc-b301-f2c991830b12
Stage lighting equipment supplier,stage_lighting_equipment_supplier,7d3b7d81-c84b-46a8-ae9e-756231518e11
Stained glass studio,stained_glass_studio,ac6ee7db-62d0-4b54-9c45-e3fd0dd33668
Stainless steel plant,stainless_steel_plant,fb6d94fa-a5d8-413b-8e1b-3207fb75c5c8
Stair contractor,stair_contractor,1b08b2d9-6072-4c3c-b7f3-32016a6583e3
Stall installation service,stall_installation_service,befb6df1-8ab9-4ff5-adb9-50ac85f59ea1
Stamp collectors club,stamp_collectors_club,0774438a-17b8-42fe-8ccd-f9cc1febcac1
Stamp shop,stamp_shop,a8b99422-5725-4669-9e15-c04e609dec35
Stand bar,stand_bar,6a0b1c76-c081-451a-9d7d-f0982d271f59
Staple food package,staple_food_package,1c62acb5-11f6-4454-b143-9d2da10b6075
State Department Agriculture Food Supply,state_department_agriculture_food_supply,d5f43a71-5128-41d5-b90e-9e675bb17b2e
State Department Communication,state_department_communication,7db066b0-5c1b-41db-9919-2c9852929485
State Department Finance,state_department_finance,676b8800-4e55-4a8c-adce-d21b83171c4d
State Department Housing and Urban Development,state_department_housing_and_urban_development,e86c5ec8-5b84-4511-b194-97aab1d139e9
State Department Science Technology,state_department_science_technology,9f7eea1d-9999-415b-8951-9da09be0efe6
State Department for Social Development,state_department_for_social_development,dc1fe0ef-c34d-4e26-ba3f-fb8b9c75c40c
State Department of Environment,state_department_of_environment,54eedb80-36a7-42f2-a702-c514a6d68226
State Department of Tourism,state_department_of_tourism,b4df4df8-3bb5-4759-8416-7f4f87119e40
State Department of Transportation,state_department_of_transportation,ba185c42-ec90-43b4-a8c4-3b9a3af15398
State Dept of Culture,state_dept_of_culture,805f45fa-d9cc-42e8-901b-b148e6b8488e
State Dept of Sports,state_dept_of_sports,f265c27f-53c2-41ed-8ffb-d7ad922c7938
State archive,state_archive,9d122a88-fb42-4233-b513-03e3a34e1672
State department of agricultural development,state_department_agricultural_development,0cf23232-bcd5-4105-bd66-d84475994a2e
State department of social defense,state_department_social_defense,f1f699e5-e0c3-4550-af75-e4da591ea1b2
State employment department,state_employment_department,6b11b2d6-014d-4f1d-8be3-2937a9233c41
State government office,state_government_office,f4762919-316e-430f-8dde-c3677e69ae4a
State liquor store,state_liquor_store,86ec8e8a-0f41-4cf3-add6-d08463357057
State office of education,state_office_of_education,f2e315a7-610f-4740-a23b-44b50e5257f0
State owned farm,state_owned_farm,97776b6a-943d-40af-9545-e5c38cafd42e
State park,state_park,d6224d0b-ea2e-4dcf-b95d-dd0166e30a6b
State police,state_police,0f0e83b2-fea0-43da-be71-db1ccf5d0895
Stationery manufacturer,stationery_manufacturer,f7d898c3-62be-4b6b-9b61-9a26b6aded84
Stationery store,stationery_store,f5ed6835-f3be-42dc-a552-605f6fd51a2d
Stationery wholesaler,stationery_wholesaler,7586aa53-c6d5-4eae-8e0d-f5fb0f79f030
Statuary,statuary,612073bd-ee7c-40ab-bb43-e277b5b2a838
Steak house,steak_house,d2dabaa8-9f3e-4b97-a465-df3536a077ae
Steamboat restaurant,steamboat_restaurant,1334b2b7-a43b-4468-b2e2-91caf9aff67c
Steamed bun shop,steamed_bun_shop,2217e12e-6154-4ea0-92f8-a8e139944674
Steel construction company,steel_construction_company,e461dbc0-0ba7-4d48-99eb-d27977e7be7a
Steel distributor,steel_distributor,7a8de381-ec70-4da0-857f-4347f9c790fd
Steel drum supplier,steel_drum_supplier,c90b08c5-66fb-4f37-bf54-74db7dac446a
Steel erector,steel_erector,0a148f8e-3881-43bf-99cf-ac724d2e23cc
Steel fabricator,steel_fabricator,7ec8d369-a90d-49e6-841f-7844e32efd49
Steel framework contractor,steel_framework_contractor,26bda46f-8da4-4f0a-93bd-875334527690
Steelwork design company,steelwork_design_company,be532f4b-fdd3-4346-90a6-10095b1759b2
Stereo rental store,stereo_rental_store,9bd375a3-585b-4871-8b15-3c83f78fead2
Stereo repair service,stereo_repair_service,0b2a97b8-4726-4a07-8cc7-36e3316c007c
Sticker manufacturer,sticker_manufacturer,a35a0d86-c371-464d-8ff6-76f72ef3cc6c
Stitching class,stitching_class,cd89d300-c4cc-41cd-bdd1-aa3fcd79fea1
Stock broker,stock_broker,d8e1ca4a-967d-436f-9ad9-ba7288447b85
Stock exchange building,stock_exchange_building,b2d8fbc5-0894-40d6-9c53-ab9b91572892
Stone carving,stone_carving,9244fb0f-27d8-4a28-ad65-3c0fb401129b
Stone cutter,stone_cutter,1afc2b1e-9253-4af5-a8a9-a8ac9c39c6a7
Stone supplier,stone_supplier,1975f41c-10b2-4afe-8622-ed0498223475
Storage facility,storage_facility,0800945c-0b6e-4a47-a38a-a6d1b1a8a021
Store,store,147053d3-96bc-4de9-a430-f1cf6d5c60db
Store equipment supplier,store_equipment_supplier,48cee012-cd28-4ab3-b1ef-e0728e8c8e7f
Stove builder,stove_builder,1ff3f64b-2c02-43e9-a9fe-c648e5943a37
Stringed instrument maker,stringed_intrument_maker,786e21d4-6f3e-441e-9981-67ec5db68668
Structural engineer,structural_engineer,97287756-bbb1-4c61-b6f3-2925967aa82b
Stucco contractor,stucco_contractor,4f3cba8a-dcf7-44eb-b7ce-f1ec84d30c54
Student career counseling office,student_career_counseling_office,0927b0be-ce1b-47e5-b447-6466a5e28f96
Student dormitory,student_dormitory,cd66013b-eb3b-42e9-9aad-ba114bee3fba
Student housing center,student_housing_center,754d5cb5-0284-4913-a133-36152990385c
Student union,student_union,de36a50b-704b-4c98-81ca-d66030aac235
Students parents association,students_parents_association,580e58ed-45a8-49da-a25c-2db73918a749
Students support association,students_support_association,a5b0b21d-c257-4eda-8e70-9ac11ab2a1af
Study at home school,study_at_home_school,fc6b1704-9491-4227-8fa6-74e3f380a3ff
Studying center,studying_center,0eb0500c-136b-42e7-808d-8283b9b6c219
Stylist,stylist,568ca9a5-697b-4d5a-96dc-6f70c5274df2
Subaru dealer,subaru_dealer,bfb54c56-a4c1-43a9-a676-c55e6e731a1c
Suburban train line,suburban_train_line,eaff6754-2fc0-4982-aadb-f87daac9544a
Sugar factory,sugar_factory,ab6a525a-b5d6-47b2-9a31-8beb11cf5908
Sugar shack,sugar_shack,d77eae04-3758-429d-9bff-444de3572a86
Sukiyaki and Shabu Shabu restaurant,shabu_shabu_and_sukiyaki_restaurant,f7898887-49c7-4947-bc42-c5ff220973cc
Sukiyaki restaurant,sukiyaki_restaurant,2b7fd2b4-0e8c-482d-8c62-3c07562243da
Summer camp,summer_camp,a5b002b6-d91c-4c34-95ea-2fea860bd36b
Sundae restaurant,sundae_restaurant,e4bd1930-ca45-4826-88b7-0c7561cd6c05
Sundanese restaurant,sundanese_restaurant,d8fb48da-2e7c-4a07-9db8-28bd2bc3c13f
Sunglasses store,sunglasses_store,4573b6e9-77de-482c-afdc-b4b9f7b3dde9
Sunroom contractor,sunroom_contractor,3e53ab7f-e662-48c4-9a79-35c10fecf783
Super public bath,super_public_bath,b2554576-5334-40e6-b2df-52574c2caefc
Superannuation consultant,superannuation_consultant,5e0e28b2-6944-4d5f-aa3e-cf77546f4970
Supermarket,supermarket,f0157d3d-c9c8-4ccc-b350-f6f8e33699a1
Suppon restaurant,soft_shelled_turtle_dish_restaurant,d43e2461-b1f9-4f35-8af0-52c321ffa105
Support group,support_group,cec45367-2435-437e-9acf-d2db6cb77f05
Surf lifesaving club,surf_lifesaving_club,46a9668c-a9e1-46d5-bb2c-13e5ff1b5013
Surf school,surf_school,0772e200-089d-46ce-abc3-8e5d8c745ef3
Surf shop,surf_shop,88839c6e-08e1-48f8-b7bc-c84ace01d4a0
Surgeon,surgeon,73e8cf61-84e9-4dde-9418-33450aeb06ea
Surgical center,surgical_center,7b6824b8-6a2c-4f03-b9a7-1dd34e76707f
Surgical oncologist,surgical_oncologist,bc0bb505-aa6f-428c-a223-5fa2d6e80535
Surgical products wholesaler,surgical_products_wholesaler,0f91e4e0-1129-4a29-a1c5-73002fd312bd
Surgical supply store,surgical_supply_store,75d4319e-0845-4a5c-9289-1fed13444d19
Surinamese restaurant,surinamese_restaurant,e5a10786-a403-4eae-835f-c60a4c8eace8
Surplus store,surplus_store,8d8e8323-7cc2-4b4e-85f8-36ca3185ae4a
Surveyor,surveyor,f41b277d-e381-48f4-baa8-49f9397e3e54
Sushi restaurant,sushi_restaurant,e6777a62-ee87-46b3-906d-3e7293855b13
Sushi takeaway,sushi_takeaway,af4ee68d-6981-4d55-9f99-2db4fb79f165
Suzuki dealer,suzuki_dealer,3036657c-28a4-4594-8536-d63282bc8afa
Suzuki motorcycle dealer,suzuki_motorcycle_dealer,ef28356d-7697-4987-8283-f784865e3b64
Swabian restaurant,swabian_restaurant,6a177e8f-dfed-4612-925f-7b654b955d0a
Swedish restaurant,swedish_restaurant,a7f10c59-e1cd-4b63-bf11-8d4214b64beb
Sweets and dessert buffet,dessert_buffet,1c7eb5cb-d634-4b3b-93b1-168170031c44
Swim club,swim_club,7f56d41f-9d13-43e2-b267-51cff37efc5d
Swimming basin,swimming_basin,3980e212-70e4-4355-88ac-1ac6f2a53cad
Swimming competition,swimming_competition,6163e681-f7cd-4014-be0b-38bf1a404d76
Swimming facility,swimming_facility,0eef1cf1-5096-4f65-aae5-65dc5b8c9761
Swimming instructor,swimming_instructor,b62c83cb-9a61-4861-a81e-884ebd589e81
Swimming lake,swimming_lake,1d8a2651-3292-4de8-a804-25ca4b4bff6e
Swimming pool,swimming_pool,b880d98b-3699-48c8-b431-b90f52c6bb95
Swimming pool contractor,swimming_pool_contractor,c8a7e248-5b52-4171-9758-7777238d2c37
Swimming pool repair service,swimming_pool_repair_service,0f362c83-17ca-4b3b-b1f8-716802419881
Swimming pool supply store,swimming_pool_supply_store,475b9314-a484-4885-a44a-174588d63e3e
Swimming school,swimming_school,51472790-ee8d-4b4c-b852-a9f3ecb7d106
Swimwear store,swimwear_store,895398a5-71dc-458f-bae1-84bd811fe786
Swiss restaurant,swiss_restaurant,eaa81b36-c9ed-4ca2-abce-06af93f53c22
Synagogue,synagogue,2671e7ef-11bb-461b-952c-be967b5fc0bc
Syokudo and Teishoku restaurant,casual_japanese_style_restaurant,4688f682-1e10-4643-9321-390ee28ff3e8
Syrian restaurant,syrian_restaurant,8d730c75-a2ff-42db-baad-ed669f7cec26
T-shirt company,t_shirt_company,7d925ffa-2c67-49a1-9af2-63cf4fd10dd2
T-shirt store,t_shirt_store,b38e766c-3d37-4dae-8161-51c30eeeffc1
TB clinic,tb_clinic,f3bd6543-7d6e-40c7-9b98-e06140ae45ca
Tabascan restaurant,tabascan_restaurant,a8b3c424-4353-4007-990a-9df1a285e3e2
Table tennis club,table_tennis_club,2075a335-b81c-4697-b2f8-6fbbf50a895d
Table tennis facility,table_tennis_facility,2e8cb976-bbf9-4545-a4e5-eea9e4acf400
Table tennis supply store,table_tennis_supply_store,81bf04cb-8ca0-45f0-bfc7-985e31508efa
Tacaca restaurant,tacaca_restaurant,d6f7d9fe-a6ba-4ac8-b78e-f495ea07bb95
Tack shop,tack_shop,e8a04d8a-fa39-4700-a915-52414d021467
Taco restaurant,taco_restaurant,42d6a91e-bfcb-4bb7-8152-67e167121188
Taekwondo competition area,tae_kwon_do_comp_area,b591e303-4749-4352-a403-91db70e92aaa
Taekwondo school,taekwondo_school,6084cc34-1470-490c-8c0f-0a2a82e95e5c
Tai chi school,tai_chi_school,10f4aa3c-0f84-4932-aa9b-a5c4991fe663
Tailor,tailor,a201e561-8c4d-4ee5-ba53-d9b5a7f18f55
Taiwanese restaurant,taiwanese_restaurant,1de4a1a9-11aa-4acd-bef9-f1c764c83718
Takeout restaurant,meal_takeaway,b8b10d45-cff3-40f3-b454-df9479f69c41
Takoyaki restaurant,takoyaki_stand,209c21cb-04e1-4031-a7a9-11e763c26295
Talent agency,talent_agency,d30030d9-49ce-49e4-94ea-b6519fa684b0
Tamale shop,tamale_shop,9cd76efa-58a6-4fd0-aa77-b9c3224b8136
Tannery,tannery,d071b02b-ea53-4a4c-b695-222e2ff4752f
Tanning salon,tanning_studio,360802eb-fa63-48b6-88f5-c8579a4750ee
Taoist temple,taoist_temple,5050fe61-5220-428c-8369-3fe5417edc1e
Tapas bar,tapas_bar,d65f89b8-e18f-4b3d-93e0-7d95022b8f91
Tapas restaurant,tapas_restaurant,cf5d5ced-67f0-4deb-bfdd-646d0eb26288
Tatami store,tatami_store,3567185f-6ad2-4117-b5ed-b6c0dfbdd228
Tattoo and piercing shop,tattoo_and_piercing_shop,a46f0f2f-7b2c-4493-8a5b-968685b4c2a8
Tattoo artist,tattoo_artist,f5e2bb68-d838-4638-a507-38c0e03acf6a
Tattoo removal service,tattoo_removal_service,248d397d-bf1c-4471-bf7d-94a049647730
Tattoo shop,tattoo_shop,a62de150-3307-4c44-8faa-5872193ee891
Tax assessor,tax_assessor,9b2ead81-be25-4aa1-ac60-5941757397c5
Tax attorney,tax_attorney,8131b201-7166-4b20-ac7b-d0f41428e268
Tax collector's office,tax_collectors_office,62bf8449-1f59-4b5c-a58e-f2cf6216dc7e
Tax consultant,tax_consultant,0f82ce60-aeaf-4e3f-975a-29ba0a2cb7dc
Tax department,tax_department,c4a7add2-e4c3-4bbc-b8d8-c98914408c3e
Tax preparation,tax_preparation,c0d4212f-4d61-499e-a431-ecf198e9d8ec
Tax preparation service,tax_preparation_service,232dbbcd-a396-4c3f-89b8-658d40311961
Taxi service,taxi_service,5d6c985a-fbbd-4515-8f75-5944c2c721aa
Taxi stand,taxi_stand,845aef98-70da-4b33-838e-15ce06d9f173
Taxidermist,taxidermist,141eaa84-93cb-4755-a14a-4b970fb53b86
Tea exporter,tea_exporter,ffb8b97b-87e7-430f-9984-07a5bdb9f235
Tea house,tea_house,a83eba66-bbba-4411-8542-28dc44d46380
Tea manufacturer,tea_manufacturer,bcf49a16-01b3-4a9a-8518-86dfd056e88d
Tea market place,tea_market_place,08488664-4fc3-48e1-874a-98cdb74014be
Tea store,tea_store,79c5911e-9770-4f17-a113-b5b6471929fd
Tea wholesaler,tea_wholesaler,442c8936-ea3a-49cf-a87f-8530e0d876ae
Teacher college,teacher_college,9b99ce3b-d1a7-4f6c-860d-8c70eca42a49
Technical school,technical_school,03b147d7-c804-497e-a6c3-3e05875fea19
Technical university,technical_university,67a6a7e4-1398-4e74-a2de-b1bcb8277f49
Technology museum,technology_museum,cac18db0-0a1b-438c-b16f-05f00840f961
Technology park,technology_park,50816bd4-e0ce-421e-a344-0cde544c5efc
Teeth whitening service,teeth_whitening_service,54e1da5d-cdef-4338-89f2-25bbffa6a51f
Tegal restaurant,tegal_restaurant,a844d30e-04b8-4be2-a4bc-332df80f8123
Telecommunication school,telecommunication_school,a9491b7a-b2bc-4de2-8624-4aec34683296
Telecommunications contractor,telecommunications_contractor,045fe9ae-bf39-4b81-8c07-1d9040ed729d
Telecommunications engineer,telecommunications_engineer,0cdbfdde-bb56-47d7-997e-c3cedbb1fbcb
Telecommunications equipment supplier,telecommunications_equipment_supplier,afa380e3-c4fe-493d-b2ef-23f29fd84d10
Telecommunications service provider,telecommunications_service_provider,cb4fd135-c959-4a72-b4d0-b7523a6b1820
Telemarketing service,telemarketing_service,f6a0108f-f9d5-44ce-80bd-58c78456438d
Telephone answering service,telephone_answering_service,1f9ac093-5ed8-402c-9909-250986c518f7
Telephone company,telephone_company,f0390ae7-6187-40a3-ae49-f3fdf30d06ca
Telephone exchange,telephone_exchange,d9c0d036-8159-4566-9500-d8685131c56f
Telescope store,telescope_store,a97d9186-2868-41ae-b898-68f6f6480a2a
Television repair service,television_repair_service,f2583c28-e1b8-4a48-897c-3dc01b62b385
Television station,television_station,65849a31-37e6-4b06-87ab-cded870fe428
Temaki restaurant,temaki_restaurant,36502f02-6fa6-4bd8-a2b7-5d13524d963e
Temp agency,temp_agency,20b9fca9-9966-44bc-9fc2-13abf1f310ae
